ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1416324710.10506,template1,0,0,0,0,0,0,0,0,0,0
1416324710.10506,template0,0,0,0,0,0,0,0,0,0,0
1416324710.10506,postgres,0,6952,34,60370,224421,2314604,92531,0,0,0
1416324710.10506,dbt3,5,120594,47,7350612258,13715063632,266176037676,81865622337,2627817093,15368,23735865
1416324770.10986,template1,0,0,0,0,0,0,0,0,0,0
1416324770.10986,template0,0,0,0,0,0,0,0,0,0,0
1416324770.10986,postgres,0,6954,34,60370,224476,2315266,92542,0,0,0
1416324770.10986,dbt3,5,120626,47,7351377604,13718191688,266182631210,81870079717,2627891713,15371,23735865
1416324830.10921,template1,0,0,0,0,0,0,0,0,0,0
1416324830.10921,template0,0,0,0,0,0,0,0,0,0,0
1416324830.10921,postgres,0,6956,34,60370,224531,2315928,92553,0,0,0
1416324830.10921,dbt3,4,120641,47,7352343100,13748184897,266262475083,81887874247,2627891714,15372,23735865
1416324890.11197,template1,0,0,0,0,0,0,0,0,0,0
1416324890.11197,template0,0,0,0,0,0,0,0,0,0,0
1416324890.11197,postgres,0,6958,34,60396,224560,2316590,92564,0,0,0
1416324890.11197,dbt3,3,120670,47,7353513130,13751237424,266274507168,81899802608,2627891717,15375,23735865
1416324950.1163,template1,0,0,0,0,0,0,0,0,0,0
1416324950.1163,template0,0,0,0,0,0,0,0,0,0,0
1416324950.1163,postgres,0,6960,34,60411,224600,2317252,92575,0,0,0
1416324950.1163,dbt3,6,120698,47,7354379437,13753797615,266416442614,81905127989,2627891719,15377,23735865
1416325010.1185,template1,0,0,0,0,0,0,0,0,0,0
1416325010.1185,template0,0,0,0,0,0,0,0,0,0,0
1416325010.1185,postgres,0,6962,34,60429,224637,2317914,92586,0,0,0
1416325010.1185,dbt3,6,120715,47,7355749124,13764094770,266539337887,81907928217,2627891720,15378,23735865
1416325070.12067,template1,0,0,0,0,0,0,0,0,0,0
1416325070.12067,template0,0,0,0,0,0,0,0,0,0,0
1416325070.12067,postgres,0,6964,34,60429,224692,2318576,92597,0,0,0
1416325070.12067,dbt3,6,120739,47,7356276025,13765218483,266631220393,81908231354,2627891722,15380,23735865
1416325130.12124,template1,0,0,0,0,0,0,0,0,0,0
1416325130.12124,template0,0,0,0,0,0,0,0,0,0,0
1416325130.12124,postgres,0,6966,34,60447,224729,2319238,92608,0,0,0
1416325130.12124,dbt3,4,120761,47,7356490025,13765547854,266655134116,81909126375,2627891724,15382,23735865
1416325190.12788,template1,0,0,0,0,0,0,0,0,0,0
1416325190.12788,template0,0,0,0,0,0,0,0,0,0,0
1416325190.12788,postgres,0,6968,34,60447,224784,2319900,92619,0,0,0
1416325190.12788,dbt3,3,120792,47,7358372881,13767158667,266698862252,81952850532,2627891742,15386,23735880
1416325250.1267,template1,0,0,0,0,0,0,0,0,0,0
1416325250.1267,template0,0,0,0,0,0,0,0,0,0,0
1416325250.1267,postgres,0,6970,34,60462,224824,2320562,92630,0,0,0
1416325250.1267,dbt3,3,120810,47,7358754042,13767850399,266758914988,81952853618,2627891743,15387,23735880
1416325310.13086,template1,0,0,0,0,0,0,0,0,0,0
1416325310.13086,template0,0,0,0,0,0,0,0,0,0,0
1416325310.13086,postgres,0,6972,34,60477,224864,2321224,92641,0,0,0
1416325310.13086,dbt3,5,120844,47,7360636876,13769001253,266839202195,81970878485,2627891746,15390,23735880
1416325370.13462,template1,0,0,0,0,0,0,0,0,0,0
1416325370.13462,template0,0,0,0,0,0,0,0,0,0,0
1416325370.13462,postgres,0,6974,34,60495,224901,2321886,92652,0,0,0
1416325370.13462,dbt3,5,120868,47,7363062404,13769362555,266894904228,81996446771,2627891748,15392,23735880
