Linux 3.0.101-0.15-default (axle) 	11/18/2014 	_x86_64_

04:20:00 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:21:00 PM     all     20.44      0.00      3.16      0.00      0.00     76.40
04:22:00 PM     all     11.59      0.00      1.83      0.00      0.00     86.59
04:23:00 PM     all      5.70      0.00      1.31      0.00      0.00     92.99
04:24:00 PM     all      5.72      0.00      0.81      0.00      0.00     93.47
04:25:00 PM     all      5.77      0.00      1.01      0.00      0.00     93.23
04:26:00 PM     all      8.95      0.00      2.57      0.00      0.00     88.48
04:27:00 PM     all      5.74      0.00      1.30      0.00      0.00     92.95
04:28:00 PM     all      7.11      0.00      0.70      0.00      0.00     92.19
04:29:00 PM     all     28.63      0.00      2.73      0.00      0.00     68.64
04:30:00 PM     all     19.85      0.00      1.61      0.00      0.00     78.54
04:31:00 PM     all     12.10      0.00      0.44      0.00      0.00     87.46
