BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 30
	and p_type like '%STEEL'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'ASIA'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'ASIA'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                 |     s_phone     |                                              s_comment                                               
-----------+---------------------------+---------------------------+-----------+---------------------------+------------------------------------------+-----------------+------------------------------------------------------------------------------------------------------
   9999.24 | Supplier#000093738        | VIETNAM                   |   1518692 | Manufacturer#4            | i41AcvE9WcPvEy1gdt,MJ40ffH jsHpO4oY      | 31-378-390-3858 | ic requests. blithely final courts cajole carefully. idle requests haggle slyly. bold acco
   9998.46 | Supplier#000094965        | INDIA                     |    394964 | Manufacturer#4            | VmMFuFhO7N8                              | 18-850-437-6211 | d deposits. quickly even accounts ar
    9997.7 | Supplier#000091418        | JAPAN                     |    891417 | Manufacturer#3            | FYnzWvn0F6Ykj61QqvYtabW5,fIJRHTmDzo      | 22-983-723-7306 | ays. silent braids along the carefully pending theodolites integrate carefully regular excuses. ir
   9996.48 | Supplier#000013889        | INDIA                     |    788881 | Manufacturer#5            | caxKXEeVHyAMnK,JCqc                      | 18-188-323-4709 | uests boost slyly. regular theodolites poach quickly silent d
   9996.14 | Supplier#000031637        | VIETNAM                   |    256630 | Manufacturer#2            | DZ8RCx5OKVmiIguU6E Q3aeCEBDIRVC8,9RhyGyT | 31-125-483-6437 | te. slyly ironic instructions use quickly quickly regular packages. slyly s
   9995.52 | Supplier#000067220        | INDONESIA                 |    842211 | Manufacturer#5            | Z,Ip5hSQZ                                | 19-322-690-7613 |  use. ideas are carefully. furiously regular dugouts use. blithely 
   9995.52 | Supplier#000067220        | INDONESIA                 |    892195 | Manufacturer#3            | Z,Ip5hSQZ                                | 19-322-690-7613 |  use. ideas are carefully. furiously regular dugouts use. blithely 
   9989.98 | Supplier#000056906        | VIETNAM                   |   1456905 | Manufacturer#1            | 6pBmvHO6XCa                              | 31-523-351-3366 |  along the pending accounts. blithely final packages against the slowly unusual packages nag c
   9985.54 | Supplier#000078512        | INDIA                     |    478511 | Manufacturer#1            | cvFR78lyf                                | 18-891-576-9474 | y. special, quick platelets haggle across the final deposits. slyly special theodolites across the r
   9983.67 | Supplier#000082741        | CHINA                     |   1357727 | Manufacturer#4            | C7 xh8L6k5b94Uy,G3KSss                   | 28-251-757-9571 | ironic somas boost fluffily carefully even theodolites. slyly regu
   9981.63 | Supplier#000029695        | CHINA                     |    529694 | Manufacturer#4            | AJla7EZRfHalUJTcByhzp                    | 28-171-816-1226 | ests. blithely regular dinos sleep. ironic warthogs across the pa
   9977.56 | Supplier#000008682        | INDONESIA                 |   1258657 | Manufacturer#5            | LwJN,ypokyyKljmTLMNLDvnFBpd              | 19-346-776-3515 | o the furiously final depos
   9974.87 | Supplier#000021123        | CHINA                     |    796115 | Manufacturer#2            | ToH6FVEQN3Q2eDrHx70vPysTnpOTfDdRXd Xm    | 28-961-898-6560 | usual packages. slyly even deposits use carefully. ironic escapades cajole bl
   9974.87 | Supplier#000021123        | CHINA                     |   1621122 | Manufacturer#1            | ToH6FVEQN3Q2eDrHx70vPysTnpOTfDdRXd Xm    | 28-961-898-6560 | usual packages. slyly even deposits use carefully. ironic escapades cajole bl
   9972.06 | Supplier#000035588        | CHINA                     |   1510572 | Manufacturer#4            | 2HrXxh05b5oP4fwa6jV                      | 28-238-794-9416 | accounts. bold ideas doubt furiously bold
   9971.12 | Supplier#000031723        | CHINA                     |   1206710 | Manufacturer#1            | zHGc09lWB2fIDBXTOXb6x0peHzMl9SS84QQFeNh  | 28-106-865-1824 | the regular requests. ironic foxes integrate carefully. regular, even asymptotes are fluffi
   9968.24 | Supplier#000024444        | JAPAN                     |    924443 | Manufacturer#2            | H5TKxLCsNz                               | 22-687-744-7315 |  busy accounts. ironic hockey players lose. quickly regular requests breach among the ironically 
   9962.52 | Supplier#000070654        | JAPAN                     |   1195620 | Manufacturer#4            | q6nCo35iz85AEwECi                        | 22-580-348-5979 | lyly special accounts affix busily. requests around the carefully regular packages affix above the
   9962.25 | Supplier#000098867        | INDONESIA                 |    348860 | Manufacturer#3            | uXre3jFwc4U                              | 19-798-699-2988 | counts. pending, special pinto beans sleep blithely about the carefully final a
   9962.01 | Supplier#000001252        | CHINA                     |    651239 | Manufacturer#1            | K4NQhYOSL2fnDgLS3                        | 28-109-976-7603 | n instructions integrate furiously carefully even instructions
   9961.58 | Supplier#000030247        | INDIA                     |    355237 | Manufacturer#2            | NCBeIFhm0msmQpQlYm9jNU1HZvOFCs06OpQ      | 18-294-166-5475 |  even theodolites boost quickly. carefully unusual
   9961.55 | Supplier#000073980        | VIETNAM                   |    923961 | Manufacturer#2            | wBJEPe60dVEVwkHCX6g,f                    | 31-570-283-6205 | the final, bold asymptotes. carefully regula
   9961.55 | Supplier#000073980        | VIETNAM                   |   1973979 | Manufacturer#3            | wBJEPe60dVEVwkHCX6g,f                    | 31-570-283-6205 | the final, bold asymptotes. carefully regula
   9960.71 | Supplier#000014489        | CHINA                     |   1114488 | Manufacturer#4            | 1pzcafCXxBBswPsHOMPw  U34GGH3sbsY        | 28-603-391-4963 | ly stealthy deposits detect after the quickly even excuses. fluffily regular packages around the eve
   9954.39 | Supplier#000077876        | INDIA                     |    277875 | Manufacturer#4            | fl61fmJJAEsAbh                           | 18-240-830-7171 | arly express theodolites. unusual ideas wa
   9953.38 | Supplier#000057593        | VIETNAM                   |   1332579 | Manufacturer#5            | iNjhvQhTyVPBfEtVnm1VNLtqTC7OYIuFgW,QDZ   | 31-490-408-8259 | alongside of the slyly regular account
    9953.1 | Supplier#000028784        | INDONESIA                 |    828783 | Manufacturer#4            | jCBzzWLmMqA98hn,,9OiFs07Tq9A6TFV858      | 19-254-110-1614 | accounts engage never. furiously ironic requests cajole blithely ironic warthogs
    9953.1 | Supplier#000028784        | INDONESIA                 |   1178761 | Manufacturer#2            | jCBzzWLmMqA98hn,,9OiFs07Tq9A6TFV858      | 19-254-110-1614 | accounts engage never. furiously ironic requests cajole blithely ironic warthogs
   9951.81 | Supplier#000046235        | JAPAN                     |    671216 | Manufacturer#3            | 2abYAvqPXzm9mDTjxKfGIme8OJAEMPIT         | 22-450-617-1688 | the furiously special deposits. slyly pending hockey players detect. carefully regular accounts a
   9950.44 | Supplier#000037726        | JAPAN                     |   1312712 | Manufacturer#1            | 25CAJdEnUm                               | 22-972-370-8758 |  pending packages. furiously ironic pl
   9948.33 | Supplier#000027792        | VIETNAM                   |    602785 | Manufacturer#2            | elJHDrs3WTXCs5sUOVvqwIddP0jAbV4pwKS      | 31-261-658-3498 | press, even pinto beans. ironic requests across the fluffily regular deposit
    9947.4 | Supplier#000061189        | CHINA                     |    686170 | Manufacturer#1            | E9EQ4kMu9zIX Ke4AYfL8tfPK                | 28-137-244-1289 |  slyly regular requests haggle. furiously regular dependencies haggle slyly alongside 
   9946.78 | Supplier#000019299        | JAPAN                     |   1219298 | Manufacturer#2            | pcoNu6QsK,9VVW54nRFVddwEauz              | 22-691-247-6377 | ctions. blithely regular theodolites nag quickly alongside of the bold excuses. u
